purchase_group;n_attempts;success;total_cost;profit;expected_bv;first_psp;second_psp
300_Germany_Master_20190221_160751;1;False;1,0;-1,0;-2,7093067442459837;UK_Card;
237_Austria_Master_20190218_110904;2;True;1,5;8,5;-9,828568832774529;Simplecard;Simplecard
368_Switzerland_Master_20190220_162704;1;False;1,0;-1,0;-2,7093067442459837;UK_Card;
198_Switzerland_Visa_20190215_123020;1;False;1,0;-1,0;-3,5434880518785583;UK_Card;
148_Germany_Diners_20190225_001830;2;False;1,5;-1,5;-6,403384938495971;Simplecard;UK_Card
273_Germany_Visa_20190204_014247;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
135_Germany_Master_20190107_104910;1;True;1,0;9,0;-2,3810426252834267;Simplecard;
146_Germany_Master_20190108_193922;2;False;2,0;-2,0;-6,248065441881769;UK_Card;UK_Card
266_Switzerland_Visa_20190118_200217;2;True;1,5;8,5;-1,8104691923904648;Simplecard;Simplecard
164_Germany_Master_20190222_211933;1;False;1,0;-1,0;-3,4223458929666952;UK_Card;
289_Germany_Master_20190223_030725;1;True;10,0;0,0;-4,907881921999567;Goldcard;
305_Germany_Master_20190217_152533;5;False;3,0;-3,0;-22,36644440979504;UK_Card;Simplecard
158_Switzerland_Diners_20190131_080014;1;True;1,0;9,0;-2,185496949432821;Simplecard;
134_Germany_Master_20190220_005642;2;False;2,0;-2,0;-6,518848097377706;UK_Card;UK_Card
258_Switzerland_Master_20190129_110109;2;False;4,0;-4,0;-9,94375426076762;Moneycard;Moneycard
259_Austria_Diners_20190117_170621;1;True;1,0;9,0;-3,13650736443628;Simplecard;
174_Austria_Master_20190202_232048;1;False;1,0;-1,0;-3,361914775437202;UK_Card;
79_Germany_Master_20190117_134157;4;True;11,0;-1,0;-6,5823259372850345;Moneycard;Moneycard
139_Austria_Master_20190125_164928;1;False;2,0;-2,0;-0,9935818254995459;Moneycard;
156_Germany_Master_20190103_162849;1;False;2,0;-2,0;-0,9935818254995459;Moneycard;
148_Germany_Visa_20190124_023350;1;False;1,0;-1,0;-3,4223458929666952;UK_Card;
315_Germany_Diners_20190211_194125;3;True;2,0;8,0;-9,40952209330884;Simplecard;Simplecard
163_Austria_Master_20190103_154122;1;False;2,0;-2,0;-0,9935818254995459;Moneycard;
343_Germany_Visa_20190225_062533;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
370_Switzerland_Master_20190226_202637;1;True;1,0;9,0;-4,9142844163872645;Simplecard;
177_Germany_Visa_20190111_084505;3;False;3,0;-3,0;-9,52317704902098;UK_Card;UK_Card
375_Germany_Master_20190202_225344;1;False;1,0;-1,0;-3,090075654889751;UK_Card;
224_Germany_Diners_20190112_175252;1;False;0,5;-0,5;-3,13650736443628;Simplecard;
329_Germany_Visa_20190104_115928;2;False;1,0;-1,0;-2,783861373979368;Simplecard;Simplecard
222_Austria_Visa_20190129_175355;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
297_Switzerland_Master_20190209_113959;2;False;1,0;-1,0;-9,828568832774529;Simplecard;Simplecard
75_Germany_Visa_20190209_024253;1;False;1,0;-1,0;-3,325498850711403;UK_Card;
206_Switzerland_Master_20190219_154540;1;False;2,0;-2,0;-4,908686363241922;Moneycard;
135_Germany_Diners_20190211_120450;1;True;1,0;9,0;-2,185496949432821;Simplecard;
175_Switzerland_Diners_20190205_125440;2;True;1,5;8,5;-4,510762684992809;Simplecard;Simplecard
350_Germany_Master_20190204_111140;1;True;3,0;7,0;-2,7093067442459837;UK_Card;
107_Germany_Master_20190205_003449;2;True;4,0;6,0;-6,562722189387391;UK_Card;UK_Card
245_Germany_Master_20190115_223853;1;True;1,0;9,0;-4,9142844163872645;Simplecard;
155_Germany_Visa_20190103_223438;1;False;1,0;-1,0;-3,46621998497638;UK_Card;
336_Germany_Master_20190219_074510;1;True;1,0;9,0;-4,9142844163872645;Simplecard;
32_Switzerland_Master_20190131_175458;3;False;6,0;-6,0;-4,459411233356538;Moneycard;Moneycard
416_Germany_Master_20190103_170647;2;False;1,0;-1,0;-10,007697644975327;Simplecard;Simplecard
332_Germany_Master_20190120_235006;1;True;3,0;7,0;-2,7093067442459837;UK_Card;
124_Germany_Master_20190227_115003;3;False;3,0;-3,0;-9,52317704902098;UK_Card;UK_Card
226_Germany_Master_20190115_104405;4;True;2,5;7,5;-19,657137665549058;Simplecard;Simplecard
126_Austria_Visa_20190213_130630;1;True;1,0;9,0;-1,148016077251051;Simplecard;
241_Germany_Master_20190113_174026;1;False;2,0;-2,0;-4,908686363241922;Moneycard;
264_Germany_Visa_20190129_001714;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
159_Germany_Master_20190105_075643;1;True;3,0;7,0;-3,3659247336026423;UK_Card;
310_Germany_Master_20190208_144321;2;False;1,0;-1,0;-9,828568832774529;Simplecard;Simplecard
175_Germany_Visa_20190218_073809;1;True;3,0;7,0;-3,46621998497638;UK_Card;
233_Austria_Master_20190119_105426;3;False;1,5;-1,5;-14,742853249161794;Simplecard;Simplecard
224_Germany_Master_20190105_190513;2;True;7,0;3,0;-9,94375426076762;Moneycard;Moneycard
117_Germany_Master_20190110_222616;1;False;1,0;-1,0;-3,4223458929666952;UK_Card;
282_Germany_Master_20190216_233741;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
396_Germany_Master_20190209_121228;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
191_Germany_Diners_20190217_164640;1;True;5,0;5,0;-1,553887046383081;Moneycard;
173_Germany_Master_20190215_101059;1;True;10,0;0,0;-3,2093327587445235;Goldcard;
225_Germany_Diners_20190202_035650;2;False;1,0;-1,0;-6,559840169786505;Simplecard;Simplecard
86_Switzerland_Master_20190226_031938;1;True;3,0;7,0;-3,648739697813995;UK_Card;
245_Germany_Visa_20190222_152316;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
260_Germany_Diners_20190213_140904;1;False;0,5;-0,5;-3,13650736443628;Simplecard;
216_Germany_Diners_20190227_065300;1;False;0,5;-0,5;-3,021753573763728;Simplecard;
272_Switzerland_Diners_20190126_003545;2;False;1,0;-1,0;-6,4200713836593355;Simplecard;Simplecard
347_Austria_Diners_20190214_160506;1;True;1,0;9,0;-3,13650736443628;Simplecard;
230_Germany_Master_20190218_163136;1;True;5,0;5,0;-4,908686363241922;Moneycard;
284_Germany_Master_20190225_051547;1;True;10,0;0,0;-4,907881921999567;Goldcard;
117_Germany_Master_20190119_153715;2;True;7,0;3,0;-2,856496529428042;Moneycard;Moneycard
299_Switzerland_Master_20190214_030941;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
150_Germany_Master_20190222_103034;1;True;10,0;0,0;-2,9132929494971678;Goldcard;
192_Germany_Visa_20190117_001444;1;True;3,0;7,0;-3,236457532647359;UK_Card;
308_Germany_Master_20190114_221322;2;False;1,0;-1,0;-9,828568832774529;Simplecard;Simplecard
283_Austria_Visa_20190226_080933;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
278_Germany_Visa_20190224_222538;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
248_Germany_Master_20190121_125740;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
194_Germany_Diners_20190208_152952;2;False;4,0;-4,0;-3,977106971195111;Moneycard;Moneycard
238_Germany_Master_20190201_045900;3;True;5,0;5,0;-8,459181750784394;UK_Card;UK_Card
179_Germany_Visa_20190124_192244;1;False;0,5;-0,5;-0,7765875058224792;Simplecard;
79_Germany_Visa_20190111_075809;1;True;3,0;7,0;-3,4223458929666952;UK_Card;
173_Germany_Master_20190220_201546;1;True;10,0;0,0;-2,9132929494971678;Goldcard;
281_Switzerland_Master_20190126_021713;1;True;3,0;7,0;-2,7093067442459837;UK_Card;
109_Germany_Master_20190104_134246;1;True;5,0;5,0;-0,9935818254995459;Moneycard;
357_Austria_Visa_20190128_222213;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
184_Austria_Master_20190222_221659;2;True;4,0;6,0;-6,468751512828398;UK_Card;UK_Card
161_Austria_Master_20190110_195126;1;True;3,0;7,0;-3,418335934801256;UK_Card;
158_Germany_Visa_20190106_190809;1;True;3,0;7,0;-3,3100836575228696;UK_Card;
270_Germany_Master_20190110_223454;1;True;1,0;9,0;-4,9142844163872645;Simplecard;
49_Switzerland_Visa_20190208_025330;1;True;1,0;9,0;-1,2632835966169305;Simplecard;
131_Switzerland_Visa_20190211_044205;1;True;3,0;7,0;-4,041377184292568;UK_Card;
208_Germany_Visa_20190119_065206;2;False;1,0;-1,0;-8,05161369063962;Simplecard;Simplecard
523_Germany_Diners_20190220_022930;2;False;1,0;-1,0;-6,4200713836593355;Simplecard;Simplecard
189_Austria_Master_20190228_221618;2;True;4,0;6,0;-6,379710194764355;UK_Card;UK_Card
218_Germany_Master_20190219_021058;1;True;10,0;0,0;-4,907881921999567;Goldcard;
197_Germany_Master_20190204_175320;3;True;9,0;1,0;-4,459411233356538;Moneycard;Moneycard
285_Germany_Master_20190112_074932;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
210_Austria_Diners_20190217_150346;1;False;0,5;-0,5;-3,13650736443628;Simplecard;
329_Germany_Master_20190221_082335;3;True;2,0;8,0;-14,742853249161794;Simplecard;Simplecard
184_Germany_Visa_20190208_153817;1;False;1,0;-1,0;-3,46621998497638;UK_Card;
403_Austria_Diners_20190128_142341;1;True;1,0;9,0;-3,021753573763728;Simplecard;
163_Germany_Master_20190118_183410;1;True;5,0;5,0;-0,9069151588328799;Moneycard;
218_Austria_Master_20190213_120210;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
190_Austria_Master_20190107_074618;1;False;0,5;-0,5;-2,3810426252834267;Simplecard;
112_Germany_Diners_20190115_145309;1;True;5,0;5,0;-1,553887046383081;Moneycard;
110_Germany_Master_20190108_043227;1;True;3,0;7,0;-3,46621998497638;UK_Card;
109_Germany_Master_20190210_004829;1;False;1,0;-1,0;-2,6811934373879645;UK_Card;
261_Switzerland_Visa_20190214_175204;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
203_Germany_Master_20190224_161809;1;False;2,0;-2,0;-4,908686363241922;Moneycard;
265_Switzerland_Diners_20190121_182858;3;False;1,5;-1,5;-9,065260721291184;Simplecard;Simplecard
10_Germany_Master_20190110_163356;3;True;9,0;1,0;-4,719411233356539;Moneycard;Moneycard
194_Switzerland_Visa_20190207_105853;1;False;1,0;-1,0;-3,8476385646156217;UK_Card;
141_Germany_Master_20190110_054635;2;True;4,0;6,0;-6,472761470993837;UK_Card;UK_Card
232_Germany_Master_20190202_233513;1;False;1,0;-1,0;-3,090075654889751;UK_Card;
194_Germany_Master_20190206_232822;1;True;1,0;9,0;-2,3810426252834267;Simplecard;
43_Germany_Master_20190110_235406;2;False;1,5;-1,5;-5,929836652001795;Simplecard;UK_Card
109_Austria_Master_20190107_231726;1;False;0,5;-0,5;-2,4673821478298454;Simplecard;
113_Germany_Master_20190208_115946;3;True;5,0;5,0;-9,52317704902098;UK_Card;UK_Card
39_Germany_Diners_20190228_210801;1;False;0,5;-0,5;-3,13650736443628;Simplecard;
277_Switzerland_Visa_20190129_223953;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
165_Germany_Diners_20190203_231848;1;True;1,0;9,0;-2,855486813001555;Simplecard;
349_Austria_Diners_20190202_130332;1;True;1,0;9,0;-3,021753573763728;Simplecard;
473_Germany_Master_20190106_111133;1;False;0,5;-0,5;-2,3810426252834267;Simplecard;
337_Austria_Master_20190112_083912;1;False;1,0;-1,0;-2,7093067442459837;UK_Card;
204_Germany_Master_20190116_210912;7;True;4,0;6,0;-34,399990914710855;Simplecard;Simplecard
212_Austria_Master_20190210_005227;4;True;2,5;7,5;-19,657137665549058;Simplecard;Simplecard
219_Germany_Master_20190106_162233;2;False;1,0;-1,0;-4,762085250566853;Simplecard;Simplecard
412_Switzerland_Master_20190207_070947;3;False;1,5;-1,5;-7,14312787585028;Simplecard;Simplecard
139_Switzerland_Visa_20190113_115318;1;False;1,0;-1,0;-2,677745228269517;UK_Card;
86_Germany_Master_20190217_090711;1;True;3,0;7,0;-2,6811934373879645;UK_Card;
301_Austria_Master_20190110_235158;2;False;1,0;-1,0;-9,828568832774529;Simplecard;Simplecard
225_Switzerland_Master_20190103_054400;2;False;4,0;-4,0;-9,94375426076762;Moneycard;Moneycard
54_Germany_Master_20190206_013930;1;False;0,5;-0,5;-2,8226682401563052;Simplecard;
251_Switzerland_Master_20190209_185133;1;True;1,0;9,0;-4,9142844163872645;Simplecard;
215_Germany_Master_20190223_114301;1;True;3,0;7,0;-2,7093067442459837;UK_Card;
240_Germany_Master_20190110_205800;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
100_Germany_Visa_20190109_172307;1;False;1,0;-1,0;-3,4223458929666952;UK_Card;
149_Austria_Visa_20190210_120946;1;False;1,0;-1,0;-2,917446171044295;UK_Card;
223_Switzerland_Master_20190221_202731;3;False;1,5;-1,5;-14,742853249161794;Simplecard;Simplecard
135_Austria_Visa_20190128_211853;1;True;3,0;7,0;-3,4622100268109426;UK_Card;
296_Austria_Master_20190108_104749;1;True;1,0;9,0;-4,9142844163872645;Simplecard;
333_Austria_Diners_20190103_033200;1;True;1,0;9,0;-3,021753573763728;Simplecard;
190_Germany_Diners_20190218_175428;2;False;4,0;-4,0;-3,8037736378617772;Moneycard;Moneycard
243_Austria_Master_20190202_085603;1;True;3,0;7,0;-3,090075654889751;UK_Card;
199_Germany_Diners_20190217_163659;1;True;5,0;5,0;-1,553887046383081;Moneycard;
183_Germany_Master_20190214_021648;1;False;1,0;-1,0;-3,4223458929666952;UK_Card;
33_Germany_Master_20190228_093348;1;True;10,0;0,0;-2,9132929494971678;Goldcard;
216_Germany_Master_20190105_193044;6;True;3,5;6,5;-30,023092934925977;Simplecard;Simplecard
288_Germany_Master_20190114_165739;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
126_Germany_Master_20190202_055717;9;True;11,0;-1,0;-27,03021597455836;UK_Card;UK_Card
362_Germany_Visa_20190103_053014;1;False;0,5;-0,5;-1,2632835966169305;Simplecard;
307_Germany_Master_20190222_071440;2;False;1,0;-1,0;-9,828568832774529;Simplecard;Simplecard
216_Switzerland_Master_20190129_052919;1;False;5,0;-5,0;-4,907881921999567;Goldcard;
229_Germany_Master_20190121_012531;4;True;3,0;7,0;-17,452159993407776;UK_Card;Simplecard
188_Germany_Master_20190215_035254;1;False;1,0;-1,0;-3,3333045749026526;UK_Card;
181_Switzerland_Master_20190208_072842;1;True;3,0;7,0;-4,041377184292568;UK_Card;
218_Austria_Diners_20190201_152133;2;False;1,0;-1,0;-6,412783514999729;Simplecard;Simplecard
108_Germany_Diners_20190102_160218;2;False;4,0;-4,0;-3,977106971195111;Moneycard;Moneycard
384_Switzerland_Visa_20190110_174022;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
38_Germany_Visa_20190107_102513;1;True;3,0;7,0;-3,8492748336350884;UK_Card;
236_Switzerland_Master_20190120_164139;1;True;3,0;7,0;-2,7093067442459837;UK_Card;
429_Switzerland_Master_20190113_131246;1;True;3,0;7,0;-2,7093067442459837;UK_Card;
45_Austria_Master_20190224_172429;1;False;2,0;-2,0;-0,9069151588328799;Moneycard;
101_Germany_Master_20190211_155315;1;False;2,0;-2,0;-0,9935818254995459;Moneycard;
268_Germany_Diners_20190118_200546;2;True;1,5;8,5;-6,27301472887256;Simplecard;Simplecard
346_Germany_Master_20190203_105623;1;True;5,0;5,0;-4,97187713038381;Moneycard;
340_Germany_Master_20190111_230126;1;True;3,0;7,0;-2,7093067442459837;UK_Card;
369_Switzerland_Visa_20190227_030659;1;True;1,0;9,0;-4,523444582279341;Simplecard;
233_Germany_Diners_20190123_181323;1;False;0,5;-0,5;-3,13650736443628;Simplecard;
34_Germany_Master_20190217_121612;1;True;3,0;7,0;-2,6811934373879645;UK_Card;
346_Germany_Visa_20190117_201757;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
299_Switzerland_Master_20190225_130614;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
332_Germany_Visa_20190114_192404;3;True;2,0;8,0;-11,579782798999899;Simplecard;Simplecard
151_Germany_Master_20190223_191437;1;False;1,0;-1,0;-3,3220506415929574;UK_Card;
207_Austria_Diners_20190107_005834;1;False;0,5;-0,5;-3,2100356918296677;Simplecard;
51_Austria_Visa_20190205_102432;3;True;5,0;5,0;-9,36776478089553;UK_Card;UK_Card
258_Germany_Master_20190127_145655;1;False;1,0;-1,0;-2,7093067442459837;UK_Card;
124_Switzerland_Visa_20190128_194725;1;True;3,0;7,0;-3,5873621438882424;UK_Card;
78_Germany_Visa_20190204_141225;1;False;1,0;-1,0;-3,0735824984978075;UK_Card;
250_Switzerland_Master_20190212_121120;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
32_Austria_Diners_20190207_114102;3;True;2,0;8,0;-8,566460439004665;Simplecard;Simplecard
140_Switzerland_Master_20190203_172143;1;False;2,0;-2,0;-0,9069151588328799;Moneycard;
210_Germany_Master_20190227_001254;1;True;10,0;0,0;-4,907881921999567;Goldcard;
120_Germany_Visa_20190201_103043;4;True;6,0;4,0;-12,573592627048122;UK_Card;UK_Card
80_Austria_Master_20190209_113642;5;False;5,0;-5,0;-15,349534012042927;UK_Card;UK_Card
324_Germany_Diners_20190129_225918;1;False;0,5;-0,5;-3,13650736443628;Simplecard;
297_Austria_Master_20190216_015326;1;False;1,0;-1,0;-2,7093067442459837;UK_Card;
354_Germany_Visa_20190131_140924;2;False;1,0;-1,0;-8,05161369063962;Simplecard;Simplecard
375_Switzerland_Diners_20190121_210549;1;True;1,0;9,0;-3,13650736443628;Simplecard;
252_Austria_Diners_20190105_095352;1;False;0,5;-0,5;-2,2553813424964044;Simplecard;
199_Germany_Master_20190104_085807;2;False;2,0;-2,0;-6,4275942449394785;UK_Card;UK_Card
383_Switzerland_Master_20190211_131418;2;False;1,0;-1,0;-9,828568832774529;Simplecard;Simplecard
114_Switzerland_Visa_20190222_074437;2;True;4,0;6,0;-7,0479186703100245;UK_Card;UK_Card
241_Switzerland_Master_20190213_194333;3;True;2,0;8,0;-14,742853249161794;Simplecard;Simplecard
234_Germany_Master_20190116_211347;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
125_Germany_Master_20190201_133815;2;True;7,0;3,0;-2,856496529428042;Moneycard;Moneycard
91_Germany_Diners_20190216_102823;1;True;1,0;9,0;-2,185496949432821;Simplecard;
73_Austria_Master_20190111_141708;1;True;5,0;5,0;-0,9935818254995459;Moneycard;
344_Austria_Master_20190103_021217;3;False;6,0;-6,0;-14,915631391151429;Moneycard;Moneycard
169_Germany_Visa_20190106_221143;1;False;1,0;-1,0;-3,3100836575228696;UK_Card;
54_Germany_Master_20190205_215618;2;True;3,5;6,5;-5,907540680078247;Simplecard;UK_Card
176_Germany_Master_20190102_113020;1;True;3,0;7,0;-3,323286316337219;UK_Card;
414_Germany_Master_20190103_080653;1;True;5,0;5,0;-4,97187713038381;Moneycard;
74_Germany_Visa_20190108_073052;1;False;1,0;-1,0;-3,8492748336350884;UK_Card;
169_Germany_Diners_20190117_075937;1;True;1,0;9,0;-2,855486813001555;Simplecard;
132_Germany_Diners_20190121_061532;1;False;0,5;-0,5;-3,2100356918296677;Simplecard;
267_Germany_Diners_20190102_171454;2;True;1,5;8,5;-6,412783514999729;Simplecard;Simplecard
307_Germany_Visa_20190201_054546;1;False;1,0;-1,0;-3,093523864008197;UK_Card;
25_Germany_Master_20190212_030026;1;False;0,5;-0,5;-3,2315714610400414;Simplecard;
271_Germany_Visa_20190211_235836;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
44_Germany_Master_20190211_134628;1;True;5,0;5,0;-0,9935818254995459;Moneycard;
173_Switzerland_Visa_20190124_044833;2;True;4,0;6,0;-7,0479186703100245;UK_Card;UK_Card
227_Germany_Master_20190118_125318;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
111_Germany_Diners_20190110_095124;1;False;0,5;-0,5;-2,185496949432821;Simplecard;
190_Germany_Master_20190106_031726;2;False;1,0;-1,0;-4,762085250566853;Simplecard;Simplecard
295_Austria_Master_20190101_195752;1;True;3,0;7,0;-3,236457532647359;UK_Card;
288_Germany_Master_20190131_161730;1;True;5,0;5,0;-4,981124174187197;Moneycard;
46_Austria_Visa_20190105_001849;2;True;1,5;8,5;-2,783861373979368;Simplecard;Simplecard
170_Germany_Master_20190207_011310;1;True;1,0;9,0;-2,3810426252834267;Simplecard;
171_Switzerland_Master_20190204_084005;6;True;8,0;2,0;-19,58162541966459;UK_Card;UK_Card
470_Switzerland_Master_20190118_110949;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
266_Germany_Master_20190130_224226;1;False;1,0;-1,0;-2,7093067442459837;UK_Card;
141_Germany_Master_20190221_153341;1;True;5,0;5,0;-0,9935818254995459;Moneycard;
251_Germany_Master_20190128_033911;1;True;10,0;0,0;-4,907881921999567;Goldcard;
141_Germany_Visa_20190116_150549;6;True;6,0;4,0;-19,17168120463686;UK_Card;UK_Card
210_Germany_Master_20190103_113611;2;False;1,0;-1,0;-10,007697644975327;Simplecard;Simplecard
175_Germany_Diners_20190118_191403;2;True;3,5;6,5;-6,124182547171395;Simplecard;UK_Card
212_Switzerland_Master_20190223_052638;4;False;6,5;-6,5;-19,65073517116136;Goldcard;Simplecard
319_Switzerland_Master_20190205_202209;1;False;1,0;-1,0;-2,7093067442459837;UK_Card;
121_Switzerland_Master_20190202_204241;1;True;3,0;7,0;-3,325498850711403;UK_Card;
140_Switzerland_Visa_20190106_130724;1;False;1,0;-1,0;-3,0265086227384055;UK_Card;
317_Germany_Diners_20190205_194357;1;False;0,5;-0,5;-3,2063917574998646;Simplecard;
141_Germany_Visa_20190105_112250;1;True;3,0;7,0;-3,3220506415929574;UK_Card;
254_Germany_Master_20190208_082322;1;True;1,0;9,0;-4,9142844163872645;Simplecard;
231_Germany_Master_20190119_192833;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
226_Germany_Diners_20190220_094855;2;False;1,0;-1,0;-6,043507147527456;Simplecard;Simplecard
85_Switzerland_Master_20190205_165251;1;True;5,0;5,0;-0,9935818254995459;Moneycard;
285_Germany_Diners_20190210_154243;1;False;0,5;-0,5;-3,13650736443628;Simplecard;
207_Switzerland_Master_20190121_015520;2;False;5,5;-5,5;-9,822166338386833;Goldcard;Simplecard
244_Switzerland_Master_20190223_152552;2;True;1,5;8,5;-9,828568832774529;Simplecard;Simplecard
215_Germany_Visa_20190215_203637;2;False;1,0;-1,0;-8,05161369063962;Simplecard;Simplecard
